timestamp,altmsl,ias,vspd,pitch,roll,hdg
1970-01-01 16:40:00,-85.98078,117.752655,,4.511203,-4.4163613,359.9454
1970-01-01 16:40:01,86.577896,126.88683,418.5791,1.2480414,3.0845776,0.85063434
1970-01-01 16:40:02,-41.47413,119.44235,969.19977,3.7152934,-4.462748,0.3759179
1970-01-01 16:40:03,150.41942,117.156456,686.62524,4.283696,-10.107318,0.19457173
1970-01-01 16:40:04,47.86655,116.97868,247.51367,0.4111168,-2.5459564,359.9399
1970-01-01 16:40:05,8.698765,125.7343,690.44543,-0.56105465,-7.6768665,359.64722
1970-01-01 16:40:06,18.374678,116.21716,494.35007,3.8829045,-17.290455,358.0327
1970-01-01 16:40:07,20.306635,118.22414,574.85345,3.028057,20.37527,357.44354
1970-01-01 16:40:08,221.86339,124.97727,751.9838,5.52753,-8.1765,357.94196
1970-01-01 16:40:09,94.985886,124.023994,587.0218,-2.1085443,0.28553525,357.12827
1970-01-01 16:40:10,129.46976,115.442726,836.15985,4.9782176,21.503916,357.8004
1970-01-01 16:40:11,168.82323,124.03166,1064.8011,-3.3344686,17.294052,356.9383
1970-01-01 16:40:12,148.75937,113.95238,934.6125,3.6760464,-7.854642,355.12323
1970-01-01 16:40:13,237.84818,120.58551,751.14404,2.3582299,-3.3692849,353.7598
1970-01-01 16:40:14,402.4139,117.73672,823.27313,1.2538396,1.0554851,354.21027
1970-01-01 16:40:15,228.48491,119.35658,707.7531,-3.0591648,-10.150167,352.89185
1970-01-01 16:40:16,150.87231,120.78095,725.1134,4.3985543,-15.375333,351.09253
1970-01-01 16:40:17,447.12888,120.738556,892.1356,5.8842936,-18.641163,350.30017
1970-01-01 16:40:18,287.1036,117.762695,782.8629,3.9505262,9.076183,349.66022
1970-01-01 16:40:19,414.37366,125.77932,908.2352,2.7380471,8.180203,351.42346
1970-01-01 16:40:20,237.08817,125.297745,584.1716,-1.2268907,-1.9859838,350.1763
1970-01-01 16:40:21,453.45062,120.18774,935.65125,2.984565,-5.468871,349.6427
1970-01-01 16:40:22,436.98938,113.37475,689.71326,2.8271956,-4.571712,351.31845
1970-01-01 16:40:23,326.6486,126.90026,477.00385,3.3192532,-10.774798,351.76718
1970-01-01 16:40:24,412.7077,116.921005,670.831,-0.4663595,17.269205,351.751
1970-01-01 16:40:25,543.85785,118.473045,771.9208,2.8835006,10.439933,350.56326
1970-01-01 16:40:26,459.5872,120.38652,1101.2338,5.022951,0.87561685,351.4984
1970-01-01 16:40:27,478.2692,120.56363,460.3632,5.833687,-3.117807,351.77426
1970-01-01 16:40:28,558.37836,119.06827,665.0643,-1.4826335,-3.6030548,351.63336
1970-01-01 16:40:29,510.30048,124.51397,717.99945,2.9230783,-20.72105,351.90057
1970-01-01 16:40:30,539.1395,116.48164,947.2252,4.209746,14.0599575,351.46118
1970-01-01 16:40:31,571.7438,119.4512,735.0469,0.9036757,4.0127163,351.61536
1970-01-01 16:40:32,574.0961,122.393814,733.76056,-0.007028288,22.03957,352.13458
1970-01-01 16:40:33,608.05634,123.01196,725.0388,3.3020873,-27.817692,351.43665
1970-01-01 16:40:34,610.6238,128.5984,991.14575,0.7042299,6.0344677,352.65637
1970-01-01 16:40:35,713.38763,111.27516,758.9762,-0.5699996,7.2992153,353.6041
1970-01-01 16:40:36,780.1454,125.066414,673.1045,2.1471622,6.9212575,354.4167
1970-01-01 16:40:37,579.2002,127.048164,645.5448,8.562509,-1.524372,355.208
1970-01-01 16:40:38,784.45715,117.557724,922.50244,-3.054469,-6.1671495,355.41083
1970-01-01 16:40:39,695.70685,119.11333,901.3688,4.6521397,-6.175312,352.29126
1970-01-01 16:40:40,786.0232,127.45533,713.16376,3.6622586,3.125958,354.44357
1970-01-01 16:40:41,641.1514,123.416534,564.54156,-0.97248334,-3.0824106,355.7497
1970-01-01 16:40:42,604.35956,120.57222,800.5261,6.7305956,-8.168804,357.97433
1970-01-01 16:40:43,689.7395,131.10925,1031.0977,0.19330253,5.2710967,358.79007
1970-01-01 16:40:44,964.64795,126.75838,422.77475,4.0373254,4.947606,358.81903
1970-01-01 16:40:45,873.2698,127.03961,267.34448,9.2343445,9.726392,359.45142
1970-01-01 16:40:46,883.1689,125.15683,745.46027,3.477427,-11.988441,0.81684256
1970-01-01 16:40:47,845.9331,119.019745,748.31256,4.144947,9.609348,1.1335304
1970-01-01 16:40:48,843.6494,,885.1868,-2.8716419,-7.140997,1.7151524
1970-01-01 16:40:49,914.3576,128.61171,820.20874,-3.9630277,-4.7068324,
1970-01-01 16:40:50,885.99664,122.45713,824.76935,3.9734862,7.380611,1.2668973
1970-01-01 16:40:51,953.0279,121.81687,1112.5966,-3.7000575,1.0065968,1.690779
1970-01-01 16:40:52,980.45874,119.88846,474.9474,0.37104705,7.649271,2.5810738
1970-01-01 16:40:53,1035.3746,120.038925,666.7584,1.2228948,-0.13468666,2.1917908
1970-01-01 16:40:54,960.0361,114.81868,884.8367,5.8257914,-8.433997,3.3282351
1970-01-01 16:40:55,1194.4442,121.22461,583.92566,2.272202,2.627458,2.749691
1970-01-01 16:40:56,970.8978,120.36657,577.84546,-0.4920208,3.7141807,3.6766477
1970-01-01 16:40:57,1203.1161,124.49474,930.1578,-2.16658,-4.223405,3.5559113
1970-01-01 16:40:58,1049.5917,120.54993,839.3849,-2.91304,-12.347179,2.7399435
1970-01-01 16:40:59,991.96533,119.7505,767.5588,4.302261,2.564729,1.9184034
1970-01-01 16:41:00,1028.4437,119.987526,575.3585,6.755345,-1.4632975,3.5874796
1970-01-01 16:41:01,1242.9318,122.528786,898.27136,-3.7004435,5.2765975,2.353053
1970-01-01 16:41:02,1234.6421,116.85509,936.75476,5.553716,-12.036541,2.3855162
1970-01-01 16:41:03,1241.3619,120.76542,908.4912,3.9731426,6.888353,3.5139132
1970-01-01 16:41:04,1206.8025,117.6387,1252.396,3.0894032,-6.646309,3.8709269
1970-01-01 16:41:05,1254.8566,116.58977,671.70465,7.907379,24.289335,1.4445583
1970-01-01 16:41:06,1234.6388,115.42951,954.41864,-2.1241212,18.059519,359.64163
1970-01-01 16:41:07,1265.4927,126.99278,871.7184,5.1923733,-2.6694338,358.34833
1970-01-01 16:41:08,1145.8218,121.17375,386.48782,0.04140988,-1.7424219,359.9017
1970-01-01 16:41:09,1293.3297,115.36211,643.7711,0.99383855,8.759909,358.4505
1970-01-01 16:41:10,1351.0815,126.83031,721.1115,1.9848732,20.312977,359.82642
1970-01-01 16:41:11,1336.3439,123.59034,964.28546,2.830021,-5.3508673,1.1589661
1970-01-01 16:41:12,1271.0817,132.60123,702.5028,5.0892715,-17.476377,1.3571162
1970-01-01 16:41:13,1362.6272,123.7702,385.7907,2.6021178,-16.339027,0.5402741
