timestamp,altmsl,ias,vspd,pitch,roll,hdg
1970-01-01 22:13:20,3.9339292,125.75301,903.5369,6.2334304,-5.409271,359.40506
1970-01-01 22:13:21,-18.06679,120.43944,1046.8773,5.283538,9.976111,359.61057
1970-01-01 22:13:22,-21.798151,122.592354,423.04355,7.9325023,-19.048283,359.80878
1970-01-01 22:13:23,140.40773,124.52378,988.06866,3.8566782,2.750377,359.41342
1970-01-01 22:13:24,-19.327883,118.28436,963.5166,4.897088,-4.724266,358.128
1970-01-01 22:13:25,21.740484,120.60179,644.62415,-1.5884005,-11.669181,357.8729
1970-01-01 22:13:26,116.1054,120.42681,683.4133,2.8126054,-3.2576392,357.69363
1970-01-01 22:13:27,47.157185,127.314156,726.55426,1.9965378,7.426364,357.62558
1970-01-01 22:13:28,149.97226,116.21902,670.69775,-0.71084005,-4.5730815,359.50742
1970-01-01 22:13:29,202.57927,118.91131,783.12006,3.6640573,6.1914716,0.2937805
1970-01-01 22:13:30,316.42145,124.119026,572.3557,-1.2168975,8.218817,1.0622427
1970-01-01 22:13:31,-41.093246,126.21027,747.8702,2.2126703,10.844988,2.5149875
1970-01-01 22:13:32,88.465546,118.08233,896.14,-2.4633756,-2.8047373,3.2868764
1970-01-01 22:13:33,268.746,119.52753,803.51874,-4.542549,-2.7255313,3.8147128
1970-01-01 22:13:34,-30.149063,127.330765,872.41986,0.052766096,-1.5241513,4.2214913
1970-01-01 22:13:35,189.69286,116.327736,711.87714,1.6476737,12.432402,3.6562574
1970-01-01 22:13:36,158.34502,118.291275,936.7246,1.69672,12.473693,4.7071614
1970-01-01 22:13:37,333.1817,119.74317,534.7229,4.8166375,0.4529362,3.633608
1970-01-01 22:13:38,207.93521,113.06167,603.3469,4.716163,1.5685095,4.1530895
1970-01-01 22:13:39,158.7785,125.40996,1003.22235,3.7060828,-16.788727,3.5703025
1970-01-01 22:13:40,327.93002,115.90861,938.18695,0.88878566,9.296957,3.513499
1970-01-01 22:13:41,251.62247,119.59493,813.3648,-0.8671417,-4.4409933,4.0038466
1970-01-01 22:13:42,475.5184,119.50697,1101.4192,1.6551039,7.803111,4.9080725
1970-01-01 22:13:43,354.73016,116.19321,801.7605,-0.844021,1.7941047,5.4990864
1970-01-01 22:13:44,378.90195,121.90006,799.8859,0.8602888,4.4905925,4.8867183
1970-01-01 22:13:45,402.6438,126.7216,840.29456,1.8607327,4.6623797,4.572069
1970-01-01 22:13:46,396.46796,111.452415,734.2751,5.804795,9.522433,4.325311
1970-01-01 22:13:47,324.79495,122.55357,692.85364,2.7688854,-8.04351,3.3301518
1970-01-01 22:13:48,420.2689,120.45385,727.9903,-2.9153097,-3.0296798,3.8243906
1970-01-01 22:13:49,446.66135,131.46219,892.97833,7.3471665,-3.3496163,4.5226154
1970-01-01 22:13:50,333.87396,122.039055,905.29926,3.1135135,6.7272444,4.83987
1970-01-01 22:13:51,640.7481,117.573395,700.0817,2.026279,11.512785,4.4640574
1970-01-01 22:13:52,384.17587,119.480576,416.1045,1.3078794,2.8664072,4.938973
1970-01-01 22:13:53,534.02423,122.67998,614.05865,2.5155342,10.287892,3.7230637
1970-01-01 22:13:54,447.70682,120.64075,1091.6501,7.924075,24.860043,2.3062923
1970-01-01 22:13:55,370.85928,121.19939,748.62555,2.681587,-5.1326656,2.435647
1970-01-01 22:13:56,347.19943,118.16683,850.44855,-1.2770108,16.396881,1.1164998
1970-01-01 22:13:57,614.83844,125.69506,763.1355,7.4697742,-6.521024,1.4121315
1970-01-01 22:13:58,529.35974,125.04785,648.8265,1.8994272,6.7435493,1.3664416
1970-01-01 22:13:59,500.46942,117.0957,1058.9805,-5.3748145,-4.7153935,0.8421908
1970-01-01 22:14:00,603.561,120.243065,272.5382,0.74179,14.213226,1.108763
1970-01-01 22:14:01,640.53186,127.02065,454.77646,0.95317,-9.914316,0.37535933
1970-01-01 22:14:02,645.42175,116.67848,568.0765,,2.7344973,1.4364423
1970-01-01 22:14:03,571.27185,118.3762,973.5942,1.1380233,22.873934,2.2864075
1970-01-01 22:14:04,684.3972,121.64756,679.94653,2.3158462,2.367502,2.4866788
1970-01-01 22:14:05,439.9527,119.977905,945.19855,3.4896789,8.644186,0.77809054
1970-01-01 22:14:06,764.1111,110.51852,1102.8008,0.54726565,-12.255464,0.8346578
1970-01-01 22:14:07,510.04312,123.6428,906.9414,3.8116448,0.7568507,0.010801524
1970-01-01 22:14:08,689.2939,121.08699,1072.7828,3.4528599,-0.95507044,0.64864343
1970-01-01 22:14:09,634.5163,124.67458,631.29755,1.2080412,-7.696206,0.6004369
1970-01-01 22:14:10,685.74524,119.61587,1025.9323,4.4350986,-18.797249,359.48633
1970-01-01 22:14:11,705.6899,,558.7461,3.086072,-5.4448113,359.20844
1970-01-01 22:14:12,758.91425,119.66975,691.62775,-2.9689858,-5.6866994,0.019721478
1970-01-01 22:14:13,651.4088,119.52272,607.5325,2.352838,8.151484,359.89673
1970-01-01 22:14:14,718.0132,123.81276,963.7931,4.136669,-8.413905,0.7130284
1970-01-01 22:14:15,776.9726,123.014984,495.93695,-0.30475745,-9.727056,0.27766588
1970-01-01 22:14:16,617.0965,124.87316,790.2129,2.1145384,13.842169,0.10379435
1970-01-01 22:14:17,865.3159,118.37319,879.3617,4.586559,8.179277,1.4643953
1970-01-01 22:14:18,689.0922,124.04045,652.1423,4.1420965,-7.656979,1.2348201
1970-01-01 22:14:19,943.63446,119.83093,751.82385,7.700308,6.6042,1.5541891
1970-01-01 22:14:20,755.68335,118.92839,861.02075,0.14851095,4.2586503,1.4150249
1970-01-01 22:14:21,833.63995,121.32494,812.64197,2.3044348,5.5286474,1.3063062
1970-01-01 22:14:22,811.9422,123.64892,884.8893,-0.031056967,12.605351,1.0399065
1970-01-01 22:14:23,777.5266,119.96391,755.6719,0.99186707,5.2425966,0.27795592
1970-01-01 22:14:24,748.4062,127.32838,422.73444,1.3534966,-3.4817135,0.54396147
1970-01-01 22:14:25,899.8792,125.555954,812.1079,-3.669682,-4.9267344,2.0842075
1970-01-01 22:14:26,792.87244,124.10892,1120.5626,1.0214487,-3.2811742,2.4608345
1970-01-01 22:14:27,962.49365,119.162994,789.05145,-6.76134,-7.520317,2.6545465
1970-01-01 22:14:28,920.65466,114.89536,786.2622,-1.2338856,-4.3014693,2.5900843
1970-01-01 22:14:29,900.36664,117.42768,864.5127,-1.2031976,7.712027,1.9854294
1970-01-01 22:14:30,1000.3043,113.85287,557.7881,1.7789606,21.09442,0.11066487
1970-01-01 22:14:31,1024.9733,119.79962,793.78455,0.4315299,-4.159769,0.5828675
1970-01-01 22:14:32,1013.7529,112.85097,780.54565,-0.7987731,-11.784645,0.4794257
1970-01-01 22:14:33,962.01385,124.631546,985.72363,-1.5037187,-1.5780312,359.4198
1970-01-01 22:14:34,1013.3621,121.55197,1065.0093,3.8783312,-0.43165693,358.39282
1970-01-01 22:14:35,985.01544,122.9205,783.7255,0.58138233,-4.127095,359.46982
1970-01-01 22:14:36,977.9396,124.440414,920.08954,3.238909,2.0540001,1.3859739
1970-01-01 22:14:37,1030.188,119.75293,624.094,3.0356753,-6.537573,1.8171126
1970-01-01 22:14:38,1119.9163,118.41453,593.2454,3.6666293,9.294198,3.0252361
1970-01-01 22:14:39,984.6088,125.30202,333.20242,4.036258,4.2648582,2.761842
1970-01-01 22:14:40,1066.6473,115.83952,926.5239,3.4455802,-5.9657145,3.6397254
1970-01-01 22:14:41,999.45404,116.33024,910.1466,0.5707328,-3.3053339,3.8674116
1970-01-01 22:14:42,,123.990105,809.3325,-1.868077,-7.724275,5.6780276
1970-01-01 22:14:43,1213.6935,117.80517,1021.1963,3.2505414,7.2920747,6.347876
1970-01-01 22:14:44,1065.3336,119.26695,583.2598,6.138421,-12.504205,7.041997
1970-01-01 22:14:45,1305.6428,126.70968,999.04816,4.0255876,-5.648583,8.23576
1970-01-01 22:14:46,1113.3986,119.611275,711.2465,1.6662209,-23.891449,9.203921
1970-01-01 22:14:47,1164.3624,118.85952,785.2011,3.3772871,-3.9942286,9.879173
1970-01-01 22:14:48,1054.965,124.65158,703.0466,2.0600836,9.706659,10.8333645
1970-01-01 22:14:49,1337.925,114.71585,1048.1025,3.470418,-5.09208,11.637723
1970-01-01 22:14:50,1268.9857,119.74611,708.5344,-1.1376368,-3.2508166,12.452352
1970-01-01 22:14:51,1319.0454,120.21218,983.2016,7.73869,5.3869553,12.627268
1970-01-01 22:14:52,1225.5342,124.29158,888.2078,0.18983372,17.255453,12.843183
1970-01-01 22:14:53,1381.6301,122.68918,837.1725,2.9761665,0.21821491,13.583319
1970-01-01 22:14:54,1269.3928,116.231865,703.2474,1.4098865,-10.902168,13.078279
1970-01-01 22:14:55,1350.5906,125.75294,803.78424,3.5400314,1.0729882,13.94444
1970-01-01 22:14:56,1277.954,124.34758,911.18695,3.3881495,5.9097514,14.001562
1970-01-01 22:14:57,1259.7307,119.30386,711.20026,5.512027,1.6277422,13.717172
1970-01-01 22:14:58,1216.579,124.62545,744.05347,-1.0201315,-1.2842909,12.705608
1970-01-01 22:14:59,1254.199,119.66181,1075.8591,3.2115507,-9.496069,14.168168
1970-01-01 22:15:00,1296.1421,118.27428,907.41766,1.9754469,-11.779608,13.877101
1970-01-01 22:15:01,1357.9116,118.52896,762.3921,-2.5091019,-7.995262,13.764702
1970-01-01 22:15:02,1472.7977,124.28846,905.12067,1.1233711,-2.388376,14.1975765
1970-01-01 22:15:03,1513.102,120.37379,1088.9783,1.5300896,-14.932541,15.950449
1970-01-01 22:15:04,1556.5376,123.78141,895.33984,4.8699093,4.1665897,15.739451
1970-01-01 22:15:05,1454.125,128.93146,635.0104,-1.8233287,-4.9046516,15.501479
1970-01-01 22:15:06,1436.9589,126.19419,833.17914,2.7760532,18.644268,16.559486
1970-01-01 22:15:07,1417.9752,113.30752,874.91205,0.04997372,-7.1111717,16.543144
1970-01-01 22:15:08,1536.9104,123.60992,924.39246,-0.78635,8.119038,15.915518
1970-01-01 22:15:09,1489.2899,119.200905,780.5966,9.114171,0.651335,15.535255
1970-01-01 22:15:10,1402.3445,124.70085,311.37885,-0.89615387,4.4294314,15.676776
