timestamp,altmsl,ias,vspd,pitch,roll,hdg
1970-01-01 13:53:20,-40.403732,117.39283,1074.121,0.572273,6.2821565,358.3198
1970-01-01 13:53:21,155.3231,131.69235,870.9494,4.026907,-5.594319,358.95764
1970-01-01 13:53:22,-32.72745,119.74818,656.7215,4.9122043,-8.851932,359.90683
1970-01-01 13:53:23,111.07713,119.70014,689.69574,-2.5435443,-8.933376,359.41052
1970-01-01 13:53:24,58.524742,117.469124,727.6534,8.149393,13.889012,359.6238
1970-01-01 13:53:25,127.79365,120.1661,480.76004,5.876375,-5.303265,359.5689
1970-01-01 13:53:26,102.21453,121.72133,773.0457,4.6851153,-2.3711288,359.31525
1970-01-01 13:53:27,46.550274,125.60214,865.233,3.755847,-6.7031612,359.35516
1970-01-01 13:53:28,149.57852,122.83643,1339.7311,5.3717003,4.6080594,1.9718109
1970-01-01 13:53:29,156.54665,121.008736,903.55396,-0.798842,13.845066,2.2128398
1970-01-01 13:53:30,146.81432,122.399414,585.5288,4.220552,-12.335428,2.3020718
1970-01-01 13:53:31,321.00525,119.10644,931.0477,-3.682147,-12.565798,5.1769137
1970-01-01 13:53:32,84.86373,116.553696,696.54407,4.8280973,3.426838,4.2121687
1970-01-01 13:53:33,200.23264,122.62515,781.6484,3.085606,-4.5772185,3.9935043
1970-01-01 13:53:34,287.4978,117.93074,538.97,2.4203172,-2.852604,4.2062573
1970-01-01 13:53:35,101.293495,116.608116,727.745,1.8103693,-3.770687,5.633423
1970-01-01 13:53:36,338.3774,121.08542,505.6328,-0.994814,-2.1507883,4.750022
1970-01-01 13:53:37,443.61066,123.904,779.68823,3.4611378,-11.25042,4.108038
1970-01-01 13:53:38,185.01231,120.151375,1169.6621,-2.125028,-0.24512802,4.114014
1970-01-01 13:53:39,325.2859,120.4133,741.4771,3.1877143,-9.889065,5.6603117
1970-01-01 13:53:40,466.58167,117.53058,890.4021,1.0625926,-3.5466428,5.333129
1970-01-01 13:53:41,267.4524,116.0475,854.9273,2.6469593,5.0811324,5.9753165
1970-01-01 13:53:42,124.6905,117.78885,690.10034,4.654544,-0.051614672,6.851014
1970-01-01 13:53:43,316.529,120.0663,1249.61,0.2781308,-13.026944,7.0175657
1970-01-01 13:53:44,450.61478,124.61521,701.50134,2.9551582,4.464366,6.015877
1970-01-01 13:53:45,506.1511,119.35338,873.79175,4.317877,17.242674,7.446975
1970-01-01 13:53:46,483.30142,130.8008,610.21405,2.5912185,7.945636,7.9091682
1970-01-01 13:53:47,482.00534,111.93938,931.2577,4.961671,-12.3008995,6.865852
1970-01-01 13:53:48,467.2703,122.389854,710.1418,3.590237,-4.537953,6.402359
1970-01-01 13:53:49,554.50714,121.036705,955.8986,9.516996,-3.5684907,6.1732507
1970-01-01 13:53:50,561.00665,116.12288,807.39465,-2.6944168,-2.9636922,7.54541
1970-01-01 13:53:51,359.1522,118.547134,781.38605,1.9367359,-5.735892,8.415526
1970-01-01 13:53:52,633.23596,119.08924,913.8221,-0.7719682,20.581917,8.57627
1970-01-01 13:53:53,629.0963,126.77734,591.46814,1.1361223,6.422512,9.134025
