timestamp,altmsl,ias,vspd,pitch,roll,hdg
1970-01-02 01:00:00,-25.8775,122.886505,845.58966,6.5706406,-6.0173073,0.04253529
1970-01-02 01:00:01,39.666164,117.856636,874.7751,4.3162174,20.580269,359.67725
1970-01-02 01:00:02,0.66178054,124.47697,793.4601,-0.25261515,-6.313558,0.4295013
1970-01-02 01:00:03,-75.337425,132.05997,953.95233,2.096028,-3.3821816,0.8877335
1970-01-02 01:00:04,34.28628,123.263176,640.50195,,-3.599533,0.97525173
1970-01-02 01:00:05,193.5261,121.6271,632.5864,2.6388152,-18.407103,1.9631939
1970-01-02 01:00:06,72.90753,124.17976,862.47095,-1.127438,8.436159,1.9654449
1970-01-02 01:00:07,35.08494,118.165596,867.5947,-0.6319056,28.123661,2.8578205
1970-01-02 01:00:08,204.95537,121.62821,990.019,3.7690785,3.7608047,3.803946
1970-01-02 01:00:09,,116.565414,612.0105,2.67498,11.264001,3.9269025
1970-01-02 01:00:10,49.356068,116.634514,677.3492,-1.2880393,-5.395541,2.2738328
1970-01-02 01:00:11,178.01256,129.22644,956.83905,3.3214417,-9.6450205,2.9324136
1970-01-02 01:00:12,148.5718,116.66396,1266.7334,2.2337983,-14.01839,2.1573136
1970-01-02 01:00:13,205.96494,123.38813,585.0358,3.6463501,13.238511,0.43914697
1970-01-02 01:00:14,120.46499,123.53656,586.44183,-1.3010119,12.588161,1.5391383
1970-01-02 01:00:15,147.88869,124.30865,820.34686,3.393157,2.2141216,0.5355464
1970-01-02 01:00:16,171.25893,114.531906,486.65298,6.4429827,-1.0602542,359.99753
1970-01-02 01:00:17,117.3274,119.16681,782.2702,1.5548513,-0.60947317,358.956
1970-01-02 01:00:18,312.84888,125.44602,984.05615,1.6622529,-0.98021895,359.37106
1970-01-02 01:00:19,248.18193,120.11276,407.1471,2.743502,13.51959,358.86362
1970-01-02 01:00:20,160.90308,116.34086,753.02454,1.7139548,-10.410528,357.7101
1970-01-02 01:00:21,294.28452,127.14558,1076.9365,5.570377,-10.935156,357.96097
1970-01-02 01:00:22,300.29398,116.53896,762.0588,,-6.176965,357.0421
1970-01-02 01:00:23,182.59859,115.80751,750.1176,5.5097027,1.9779571,358.6677
1970-01-02 01:00:24,306.96252,114.9294,587.82745,6.2616396,8.469636,357.45578
1970-01-02 01:00:25,428.5078,130.22774,502.46878,6.6499677,-7.3546634,356.98502
1970-01-02 01:00:26,525.29535,117.43372,957.41895,0.7635325,1.2316756,356.80685
1970-01-02 01:00:27,374.0195,115.97198,872.78064,5.5910487,-22.730444,356.02878
1970-01-02 01:00:28,309.79318,120.41372,799.0021,-0.569623,-8.459445,354.00494
1970-01-02 01:00:29,302.17316,123.16528,733.6066,2.1722665,12.552715,353.58356
1970-01-02 01:00:30,330.67172,125.57599,670.7129,1.9599047,-2.9355354,353.14655
1970-01-02 01:00:31,471.40445,119.16331,599.23724,0.4845048,4.421677,352.61813
1970-01-02 01:00:32,378.29575,116.90473,1207.4751,1.6260526,6.5147967,352.14194
1970-01-02 01:00:33,219.28133,122.80473,1200.3933,1.1484675,-9.466569,352.23932
1970-01-02 01:00:34,472.37912,121.19599,791.82416,2.4144294,1.5163319,353.3046
1970-01-02 01:00:35,381.16833,120.24159,730.49493,3.3272567,11.573396,353.93372
1970-01-02 01:00:36,497.46838,121.03049,513.78345,-1.2179157,-19.385706,352.75046
1970-01-02 01:00:37,505.22974,122.3306,418.57993,5.766147,16.238033,352.43503
1970-01-02 01:00:38,442.20667,120.184555,875.5617,0.98352045,-1.2759328,351.77048
1970-01-02 01:00:39,470.98502,123.9588,481.64822,2.6093218,0.31030995,349.7634
1970-01-02 01:00:40,525.6086,120.6216,903.69324,-1.7441467,-0.47566825,350.7678
1970-01-02 01:00:41,408.65436,116.33572,726.3871,0.9287338,1.3593837,350.68167
1970-01-02 01:00:42,637.277,118.24915,779.7097,3.4768243,-14.527649,350.91608
1970-01-02 01:00:43,570.98785,117.93604,1040.3624,5.71342,0.8509701,350.42975
1970-01-02 01:00:44,589.9039,121.15798,375.54843,1.9313955,5.6585107,350.05637
1970-01-02 01:00:45,598.4204,126.94408,768.9248,-0.7410382,-13.502219,350.65082
1970-01-02 01:00:46,569.78107,115.50679,450.01718,4.271216,-4.2294755,350.54837
1970-01-02 01:00:47,597.9939,115.15986,794.644,1.5671657,6.3190374,350.30136
1970-01-02 01:00:48,631.21954,127.18787,996.4152,-1.5639281,2.3960795,349.29782
1970-01-02 01:00:49,696.2335,114.50917,1027.856,-3.360608,-1.4146383,348.14682
1970-01-02 01:00:50,689.8386,115.61255,764.83704,-0.010744245,0.86683613,347.92593
1970-01-02 01:00:51,695.62506,121.7805,873.7522,-3.0290217,-13.26159,348.91858
1970-01-02 01:00:52,770.726,115.60702,670.6699,5.581631,-7.5633006,347.488
1970-01-02 01:00:53,758.5366,120.905426,609.10626,-1.9422957,-6.0598073,347.3345
